Query,Time,Value,Unit
"text=""Romney""",2012-06-17,406.827,seconds
"text=""Romney""",2012-06-18,1082.738,seconds
"text=""Romney""",2012-06-19,1054.774,seconds
"text=""Romney""",2012-06-20,814.877,seconds
"text=""Romney""",2012-06-21,942.944,seconds
"text=""Romney""",2012-06-22,901.519,seconds
"text=""Romney""",2012-06-23,357.255,seconds
"text=""Romney""",2012-06-24,394.870,seconds
"text=""Romney""",2012-06-25,678.852,seconds
"text=""Romney""",2012-06-26,825.076,seconds
"text=""Romney""",2012-06-27,796.965,seconds
"text=""Romney""",2012-06-28,836.330,seconds
"text=""Romney""",2012-06-29,852.934,seconds
"text=""Romney""",2012-06-30,310.589,seconds
"text=""Romney""",2012-07-01,327.967,seconds
"text=""Romney""",2012-07-02,954.336,seconds
"text=""Romney""",2012-07-03,941.600,seconds
"text=""Romney""",2012-07-04,421.613,seconds
"text=""Romney""",2012-07-05,1568.288,seconds
"text=""Romney""",2012-07-06,1293.964,seconds
"text=""Romney""",2012-07-07,455.783,seconds
"text=""Romney""",2012-07-08,553.493,seconds
"text=""Romney""",2012-07-09,1099.999,seconds
"text=""Romney""",2012-07-10,1277.315,seconds
"text=""Romney""",2012-07-11,1306.214,seconds
"text=""Romney""",2012-07-12,1743.957,seconds
"text=""Romney""",2012-07-13,1840.210,seconds
"text=""Romney""",2012-07-14,977.601,seconds
"text=""Romney""",2012-07-15,784.965,seconds
"text=""Romney""",2012-07-16,1861.948,seconds
"text=""Romney""",2012-07-17,1556.104,seconds
"text=""Romney""",2012-07-18,1614.108,seconds
"text=""Romney""",2012-07-19,1308.236,seconds
"text=""Romney""",2012-07-20,466.770,seconds
"text=""Romney""",2012-07-21,106.604,seconds
"text=""Romney""",2012-07-22,365.549,seconds
"text=""Romney""",2012-07-23,398.200,seconds
"text=""Romney""",2012-07-24,1043.406,seconds
"text=""Romney""",2012-07-25,897.491,seconds
"text=""Romney""",2012-07-26,1127.133,seconds
"text=""Romney""",2012-07-27,1480.791,seconds
"text=""Romney""",2012-07-28,448.131,seconds
"text=""Romney""",2012-07-29,720.189,seconds
"text=""Romney""",2012-07-30,1007.642,seconds
"text=""Romney""",2012-07-31,1105.368,seconds
"text=""Romney""",2012-08-01,981.401,seconds
"text=""Romney""",2012-08-02,1003.312,seconds
"text=""Romney""",2012-08-03,999.410,seconds
"text=""Romney""",2012-08-04,527.806,seconds
"text=""Romney""",2012-08-05,391.381,seconds
"text=""Romney""",2012-08-06,668.775,seconds
"text=""Romney""",2012-08-07,1425.034,seconds
"text=""Romney""",2012-08-08,1637.107,seconds
"text=""Romney""",2012-08-09,1592.714,seconds
"text=""Romney""",2012-08-10,1424.078,seconds
"text=""Romney""",2012-08-11,2524.277,seconds
"text=""Romney""",2012-08-12,1355.467,seconds
"text=""Romney""",2012-08-13,2147.142,seconds
"text=""Romney""",2012-08-14,2128.485,seconds
"text=""Romney""",2012-08-15,1852.106,seconds
"text=""Romney""",2012-08-16,1719.753,seconds
"text=""Romney""",2012-08-17,1649.373,seconds
"text=""Romney""",2012-08-18,825.289,seconds
"text=""Romney""",2012-08-19,892.834,seconds
"text=""Romney""",2012-08-20,1404.690,seconds
"text=""Romney""",2012-08-21,1592.183,seconds
"text=""Romney""",2012-08-22,1568.116,seconds
"text=""Romney""",2012-08-23,1429.712,seconds
"text=""Romney""",2012-08-24,1820.627,seconds
"text=""Romney""",2012-08-25,994.176,seconds
"text=""Romney""",2012-08-26,1624.386,seconds
"text=""Romney""",2012-08-27,2231.335,seconds
"text=""Romney""",2012-08-28,2232.629,seconds
"text=""Romney""",2012-08-29,1417.494,seconds
"text=""Romney""",2012-08-30,2417.033,seconds
"text=""Romney""",2012-08-31,2179.326,seconds
"text=""Romney""",2012-09-01,1052.812,seconds
"text=""Romney""",2012-09-02,728.661,seconds
"text=""Romney""",2012-09-03,1650.221,seconds
"text=""Romney""",2012-09-04,1308.872,seconds
"text=""Romney""",2012-09-05,979.234,seconds
"text=""Romney""",2012-09-06,580.125,seconds
"text=""Romney""",2012-09-07,982.067,seconds
"text=""Romney""",2012-09-08,857.547,seconds
"text=""Romney""",2012-09-09,864.542,seconds
"text=""Romney""",2012-09-10,1780.511,seconds
"text=""Romney""",2012-09-11,1178.805,seconds
"text=""Romney""",2012-09-12,1354.649,seconds
"text=""Romney""",2012-09-13,1393.728,seconds
"text=""Romney""",2012-09-14,1385.664,seconds
"text=""Romney""",2012-09-15,1246.875,seconds
"text=""Romney""",2012-09-16,817.524,seconds
"text=""Romney""",2012-09-17,1380.951,seconds
"text=""Romney""",2012-09-18,2561.137,seconds
"text=""Romney""",2012-09-19,2700.323,seconds
"text=""Romney""",2012-09-20,2084.487,seconds
"text=""Romney""",2012-09-21,1927.129,seconds
"text=""Romney""",2012-09-22,1464.935,seconds
"text=""Romney""",2012-09-23,1004.731,seconds
"text=""Romney""",2012-09-24,1650.596,seconds
"text=""Romney""",2012-09-25,1589.288,seconds
"text=""Romney""",2012-09-26,1738.108,seconds
"text=""Romney""",2012-09-27,1555.635,seconds
"text=""Romney""",2012-09-28,1803.082,seconds
"text=""Romney""",2012-09-29,1183.759,seconds
"text=""Romney""",2012-09-30,1017.119,seconds
"text=""Romney""",2012-10-01,2027.153,seconds
"text=""Romney""",2012-10-02,1865.661,seconds
"text=""Romney""",2012-10-03,2689.043,seconds
"text=""Romney""",2012-10-04,3725.658,seconds
"text=""Romney""",2012-10-05,2525.911,seconds
"text=""Romney""",2012-10-06,1585.990,seconds
"text=""Romney""",2012-10-07,1422.775,seconds
"text=""Romney""",2012-10-08,2498.242,seconds
"text=""Romney""",2012-10-09,2429.411,seconds
"text=""Romney""",2012-10-10,2186.478,seconds
"text=""Romney""",2012-10-11,2075.415,seconds
"text=""Romney""",2012-10-12,1535.987,seconds
"text=""Romney""",2012-10-13,1318.081,seconds
"text=""Romney""",2012-10-14,971.675,seconds
"text=""Romney""",2012-10-15,1972.514,seconds
"text=""Romney""",2012-10-16,2491.879,seconds
"text=""Romney""",2012-10-17,3124.903,seconds
"text=""Romney""",2012-10-18,2360.270,seconds
"text=""Romney""",2012-10-19,1946.650,seconds
"text=""Romney""",2012-10-20,1541.614,seconds
"text=""Romney""",2012-10-21,1001.595,seconds
"text=""Romney""",2012-10-22,2494.219,seconds
"text=""Romney""",2012-10-23,3000.987,seconds
"text=""Romney""",2012-10-24,1955.385,seconds
"text=""Romney""",2012-10-25,2245.580,seconds
"text=""Romney""",2012-10-26,2046.521,seconds
"text=""Romney""",2012-10-27,1370.313,seconds
"text=""Romney""",2012-10-28,955.298,seconds
"text=""Romney""",2012-10-29,1073.831,seconds
"text=""Romney""",2012-10-30,803.170,seconds
"text=""Romney""",2012-10-31,1603.492,seconds
"text=""Romney""",2012-11-01,1606.351,seconds
"text=""Romney""",2012-11-02,1436.419,seconds
"text=""Romney""",2012-11-03,2091.571,seconds
"text=""Romney""",2012-11-04,2453.784,seconds
"text=""Romney""",2012-11-05,2376.540,seconds
"text=""Romney""",2012-11-06,2100.750,seconds
"text=""Romney""",2011-02-05,0,seconds
"text=""Romney""",2011-02-06,0,seconds
"text=""Romney""",2011-03-12,0,seconds
"text=""Romney""",2011-03-19,0,seconds
"text=""Romney""",2011-03-20,0,seconds
"text=""Romney""",2011-04-09,0,seconds
"text=""Romney""",2011-05-02,0,seconds
"text=""Romney""",2011-08-28,0,seconds
