year,poll_date,candidate_name,avg_support,avg_support_adj,party,days_left,weeks_left,before_convention
1988,1988-10-09,George Bush,49.3230585,NA,republican,30,4,FALSE
1988,1988-10-10,George Bush,49.330909,NA,republican,29,4,FALSE
1988,1988-10-13,George Bush,49.554009,NA,republican,26,4,FALSE
1988,1988-10-14,George Bush,49.806409,NA,republican,25,4,FALSE
1988,1988-10-15,George Bush,49.878513,NA,republican,24,3,FALSE
1988,1988-10-16,George Bush,51.527747,NA,republican,23,3,FALSE
1988,1988-10-17,George Bush,51.616251,NA,republican,22,3,FALSE
1988,1988-10-18,George Bush,51.746325,NA,republican,21,3,FALSE
1988,1988-10-19,George Bush,51.886367,NA,republican,20,3,FALSE
1988,1988-10-20,George Bush,52.070777,NA,republican,19,3,FALSE
1988,1988-10-21,George Bush,51.700378,NA,republican,18,3,FALSE
1988,1988-10-22,George Bush,51.810155,NA,republican,17,2,FALSE
1988,1988-10-23,George Bush,51.884515,NA,republican,16,2,FALSE
1988,1988-10-24,George Bush,52.364587,NA,republican,15,2,FALSE
1988,1988-10-25,George Bush,52.460673,NA,republican,14,2,FALSE
1988,1988-10-26,George Bush,52.3303575,NA,republican,13,2,FALSE
1988,1988-10-28,George Bush,52.426647,NA,republican,11,2,FALSE
1988,1988-10-29,George Bush,52.514922,NA,republican,10,1,FALSE
1988,1988-10-30,George Bush,52.414437,NA,republican,9,1,FALSE
1988,1988-10-31,George Bush,52.68368,NA,republican,8,1,FALSE
1988,1988-11-01,George Bush,52.737158,NA,republican,7,1,FALSE
1988,1988-11-02,George Bush,52.710175,NA,republican,6,1,FALSE
1988,1988-11-03,George Bush,52.719273,NA,republican,5,1,FALSE
1988,1988-11-04,George Bush,52.658727,NA,republican,4,1,FALSE
1988,1988-11-05,George Bush,52.193928,NA,republican,3,0,FALSE
1988,1988-11-06,George Bush,52.218202,NA,republican,2,0,FALSE
1988,1988-11-07,George Bush,52.292803,NA,republican,1,0,FALSE
1992,1992-02-20,Bill Clinton,38.584397,NA,democrat,257,37,TRUE
1992,1992-03-01,Bill Clinton,38.777881,NA,democrat,247,35,TRUE
1992,1992-03-02,Bill Clinton,41.17919,NA,democrat,246,35,TRUE
1992,1992-03-08,Bill Clinton,41.481741,NA,democrat,240,34,TRUE
1992,1992-03-12,Bill Clinton,43.146195,NA,democrat,236,34,TRUE
1992,1992-03-20,Bill Clinton,43.3835455,NA,democrat,228,33,TRUE
1992,1992-03-22,Bill Clinton,43.2029,NA,democrat,226,32,TRUE
1992,1992-03-29,Bill Clinton,38.821974,NA,democrat,219,31,TRUE
1992,1992-04-01,Bill Clinton,35.30685675,NA,democrat,216,31,TRUE
1992,1992-04-02,Bill Clinton,34.82079625,NA,democrat,215,31,TRUE
1992,1992-04-09,Bill Clinton,31.407251,NA,democrat,208,30,TRUE
1992,1992-04-10,Bill Clinton,30.331141,NA,democrat,207,30,TRUE
1992,1992-04-12,Bill Clinton,31.140703,NA,democrat,205,29,TRUE
1992,1992-04-14,Bill Clinton,30.408421,NA,democrat,203,29,TRUE
1992,1992-04-15,Bill Clinton,30.099275,NA,democrat,202,29,TRUE
1992,1992-04-16,Bill Clinton,29.742676,NA,democrat,201,29,TRUE
1992,1992-04-22,Bill Clinton,27.270186,NA,democrat,195,28,TRUE
1992,1992-04-23,Bill Clinton,27.831321,NA,democrat,194,28,TRUE
1992,1992-04-25,Bill Clinton,27.709862,NA,democrat,192,27,TRUE
1992,1992-04-26,Bill Clinton,28.147243,NA,democrat,191,27,TRUE
1992,1992-05-01,Bill Clinton,27.138287,NA,democrat,186,27,TRUE
1992,1992-05-03,Bill Clinton,27.5544375,NA,democrat,184,26,TRUE
1992,1992-05-07,Bill Clinton,28.106226,NA,democrat,180,26,TRUE
1992,1992-05-08,Bill Clinton,28.3376825,NA,democrat,179,26,TRUE
1992,1992-05-10,Bill Clinton,28.621617,NA,democrat,177,25,TRUE
1992,1992-05-12,Bill Clinton,28.212801,NA,democrat,175,25,TRUE
1992,1992-05-14,Bill Clinton,27.777538,NA,democrat,173,25,TRUE
1992,1992-05-19,Bill Clinton,28.904906,NA,democrat,168,24,TRUE
1992,1992-05-20,Bill Clinton,28.331604,NA,democrat,167,24,TRUE
1992,1992-05-22,Bill Clinton,27.9416105,NA,democrat,165,24,TRUE
1992,1992-05-30,Bill Clinton,28.071755,NA,democrat,157,22,TRUE
1992,1992-05-31,Bill Clinton,28.007919,NA,democrat,156,22,TRUE
1992,1992-06-04,Bill Clinton,27.502906,NA,democrat,152,22,TRUE
1992,1992-06-05,Bill Clinton,26.7221243333333,NA,democrat,151,22,TRUE
1992,1992-06-08,Bill Clinton,25.8265995,NA,democrat,148,21,TRUE
1992,1992-06-10,Bill Clinton,25.500757,NA,democrat,146,21,TRUE
1992,1992-06-14,Bill Clinton,25.1346121666667,NA,democrat,142,20,TRUE
1992,1992-06-20,Bill Clinton,25.207375625,NA,democrat,136,19,TRUE
1992,1992-06-28,Bill Clinton,27.733169,NA,democrat,128,18,TRUE
1992,1992-06-29,Bill Clinton,27.401321375,NA,democrat,127,18,TRUE
1992,1992-07-07,Bill Clinton,28.674023,NA,democrat,119,17,TRUE
1992,1992-07-08,Bill Clinton,32.088036,NA,democrat,118,17,TRUE
1992,1992-07-09,Bill Clinton,32.486999,NA,democrat,117,17,TRUE
1992,1992-07-10,Bill Clinton,33.706309,NA,democrat,116,17,TRUE
1992,1992-07-11,Bill Clinton,33.700719,NA,democrat,115,16,TRUE
1992,1992-07-13,Bill Clinton,34.520695,NA,democrat,113,16,TRUE
1992,1992-07-14,Bill Clinton,38.542166,NA,democrat,112,16,TRUE
1992,1992-07-15,Bill Clinton,39.035419,NA,democrat,111,16,TRUE
1992,1992-07-16,Bill Clinton,42.31425,NA,democrat,110,16,FALSE
1992,1992-07-17,Bill Clinton,49.553323,NA,democrat,109,16,FALSE
1992,1992-07-18,Bill Clinton,49.4911,NA,democrat,108,15,FALSE
1992,1992-07-19,Bill Clinton,49.162104,NA,democrat,107,15,FALSE
1992,1992-07-23,Bill Clinton,50.574891,NA,democrat,103,15,FALSE
1992,1992-07-24,Bill Clinton,51.053368,NA,democrat,102,15,FALSE
1992,1992-07-26,Bill Clinton,51.9812888333333,NA,democrat,100,14,FALSE
1992,1992-08-01,Bill Clinton,53.79027125,NA,democrat,94,13,FALSE
1992,1992-08-05,Bill Clinton,54.1287435,NA,democrat,90,13,FALSE
1992,1992-08-07,Bill Clinton,54.520316,NA,democrat,88,13,FALSE
1992,1992-08-09,Bill Clinton,54.954705,NA,democrat,86,12,FALSE
1992,1992-08-11,Bill Clinton,53.022203,NA,democrat,84,12,FALSE
1992,1992-08-12,Bill Clinton,51.8347145,NA,democrat,83,12,FALSE
1992,1992-08-14,Bill Clinton,51.4573626666667,NA,democrat,81,12,FALSE
1992,1992-08-17,Bill Clinton,51.164531,NA,democrat,78,11,FALSE
1992,1992-08-18,Bill Clinton,51.529429,NA,democrat,77,11,FALSE
1992,1992-08-19,Bill Clinton,51.439705,NA,democrat,76,11,FALSE
1992,1992-08-20,Bill Clinton,49.869469,NA,democrat,75,11,FALSE
1992,1992-08-21,Bill Clinton,49.4854675,NA,democrat,74,11,FALSE
1992,1992-08-23,Bill Clinton,49.35796,NA,democrat,72,10,FALSE
1992,1992-08-24,Bill Clinton,48.575596,NA,democrat,71,10,FALSE
1992,1992-08-27,Bill Clinton,48.502969,NA,democrat,68,10,FALSE
1992,1992-08-28,Bill Clinton,48.218082,NA,democrat,67,10,FALSE
1992,1992-08-30,Bill Clinton,49.0575935,NA,democrat,65,9,FALSE
1992,1992-09-01,Bill Clinton,48.933167,NA,democrat,63,9,FALSE
1992,1992-09-02,Bill Clinton,48.9129116666667,NA,democrat,62,9,FALSE
1992,1992-09-05,Bill Clinton,47.526964,NA,democrat,59,8,FALSE
1992,1992-09-06,Bill Clinton,48.7716066666667,NA,democrat,58,8,FALSE
1992,1992-09-09,Bill Clinton,48.920787,NA,democrat,55,8,FALSE
1992,1992-09-10,Bill Clinton,49.004106,NA,democrat,54,8,FALSE
1992,1992-09-11,Bill Clinton,49.078573,NA,democrat,53,8,FALSE
1992,1992-09-13,Bill Clinton,48.9949185,NA,democrat,51,7,FALSE
1992,1992-09-15,Bill Clinton,48.568229,NA,democrat,49,7,FALSE
1992,1992-09-16,Bill Clinton,48.540953,NA,democrat,48,7,FALSE
1992,1992-09-17,Bill Clinton,48.5015016666667,NA,democrat,47,7,FALSE
1992,1992-09-20,Bill Clinton,48.979066,NA,democrat,44,6,FALSE
1992,1992-09-21,Bill Clinton,48.995818,NA,democrat,43,6,FALSE
1992,1992-09-22,Bill Clinton,49.017334,NA,democrat,42,6,FALSE
1992,1992-09-23,Bill Clinton,48.381905,NA,democrat,41,6,FALSE
1992,1992-09-24,Bill Clinton,47.756345,NA,democrat,40,6,FALSE
1992,1992-09-25,Bill Clinton,47.42636,NA,democrat,39,6,FALSE
1992,1992-09-27,Bill Clinton,47.413579,NA,democrat,37,5,FALSE
1992,1992-09-28,Bill Clinton,47.276982,NA,democrat,36,5,FALSE
1992,1992-09-29,Bill Clinton,47.200791,NA,democrat,35,5,FALSE
1992,1992-09-30,Bill Clinton,47.405328,NA,democrat,34,5,FALSE
1992,1992-10-01,Bill Clinton,47.400157,NA,democrat,33,5,FALSE
1992,1992-10-02,Bill Clinton,45.965501,NA,democrat,32,5,FALSE
1992,1992-10-03,Bill Clinton,45.776086,NA,democrat,31,4,FALSE
1992,1992-10-04,Bill Clinton,47.439048,NA,democrat,30,4,FALSE
1992,1992-10-05,Bill Clinton,47.57178,NA,democrat,29,4,FALSE
1992,1992-10-06,Bill Clinton,47.541234,NA,democrat,28,4,FALSE
1992,1992-10-07,Bill Clinton,47.679192,NA,democrat,27,4,FALSE
1992,1992-10-08,Bill Clinton,47.816324,NA,democrat,26,4,FALSE
1992,1992-10-09,Bill Clinton,47.564692,NA,democrat,25,4,FALSE
1992,1992-10-10,Bill Clinton,47.680849,NA,democrat,24,3,FALSE
1992,1992-10-11,Bill Clinton,47.730264,NA,democrat,23,3,FALSE
1992,1992-10-12,Bill Clinton,47.588886,NA,democrat,22,3,FALSE
1992,1992-10-13,Bill Clinton,47.033835,NA,democrat,21,3,FALSE
1992,1992-10-14,Bill Clinton,46.342423,NA,democrat,20,3,FALSE
1992,1992-10-15,Bill Clinton,46.053771,NA,democrat,19,3,FALSE
1992,1992-10-16,Bill Clinton,45.220241,NA,democrat,18,3,FALSE
1992,1992-10-17,Bill Clinton,46.792979,NA,democrat,17,2,FALSE
1992,1992-10-18,Bill Clinton,46.980985,NA,democrat,16,2,FALSE
1992,1992-10-19,Bill Clinton,46.79961,NA,democrat,15,2,FALSE
1992,1992-10-20,Bill Clinton,46.250828,NA,democrat,14,2,FALSE
1992,1992-10-21,Bill Clinton,46.488125,NA,democrat,13,2,FALSE
1992,1992-10-22,Bill Clinton,45.556558,NA,democrat,12,2,FALSE
1992,1992-10-23,Bill Clinton,44.94718,NA,democrat,11,2,FALSE
1992,1992-10-24,Bill Clinton,44.724119,NA,democrat,10,1,FALSE
1992,1992-10-25,Bill Clinton,44.597704,NA,democrat,9,1,FALSE
1992,1992-10-26,Bill Clinton,44.209815,NA,democrat,8,1,FALSE
1992,1992-10-27,Bill Clinton,44.007533,NA,democrat,7,1,FALSE
1992,1992-10-28,Bill Clinton,43.856493,NA,democrat,6,1,FALSE
1992,1992-10-29,Bill Clinton,43.2716,NA,democrat,5,1,FALSE
1992,1992-10-30,Bill Clinton,43.068711,NA,democrat,4,1,FALSE
1992,1992-10-31,Bill Clinton,42.818811,NA,democrat,3,0,FALSE
1992,1992-11-01,Bill Clinton,42.686611,NA,democrat,2,0,FALSE
1992,1992-11-02,Bill Clinton,42.673484,NA,democrat,1,0,FALSE
1992,1992-02-20,George Bush,51.342087,NA,republican,257,37,TRUE
1992,1992-03-01,George Bush,51.16355,NA,republican,247,35,TRUE
1992,1992-03-02,George Bush,51.3773803333333,NA,republican,246,35,TRUE
1992,1992-03-08,George Bush,49.7137,NA,republican,240,34,TRUE
1992,1992-03-12,George Bush,48.484036,NA,republican,236,34,TRUE
1992,1992-03-20,George Bush,48.20931,NA,republican,228,33,TRUE
1992,1992-03-22,George Bush,48.8220302857143,NA,republican,226,32,TRUE
1992,1992-03-29,George Bush,46.9935,NA,republican,219,31,TRUE
1992,1992-04-01,George Bush,46.06764,NA,republican,216,31,TRUE
1992,1992-04-02,George Bush,45.8659263333333,NA,republican,215,31,TRUE
1992,1992-04-09,George Bush,44.053873,NA,republican,208,30,TRUE
1992,1992-04-10,George Bush,43.875414,NA,republican,207,30,TRUE
1992,1992-04-12,George Bush,44.047043,NA,republican,205,29,TRUE
1992,1992-04-14,George Bush,42.44077,NA,republican,203,29,TRUE
1992,1992-04-15,George Bush,42.199453,NA,republican,202,29,TRUE
1992,1992-04-16,George Bush,42.160324,NA,republican,201,29,TRUE
1992,1992-04-22,George Bush,40.939252,NA,republican,195,28,TRUE
1992,1992-04-23,George Bush,40.594126,NA,republican,194,28,TRUE
1992,1992-04-25,George Bush,40.187571,NA,republican,192,27,TRUE
1992,1992-04-26,George Bush,39.968984,NA,republican,191,27,TRUE
1992,1992-05-01,George Bush,39.04653,NA,republican,186,27,TRUE
1992,1992-05-03,George Bush,37.99714925,NA,republican,184,26,TRUE
1992,1992-05-07,George Bush,38.818368,NA,republican,180,26,TRUE
1992,1992-05-08,George Bush,38.4790585,NA,republican,179,26,TRUE
1992,1992-05-10,George Bush,37.589493,NA,republican,177,25,TRUE
1992,1992-05-12,George Bush,37.060335,NA,republican,175,25,TRUE
1992,1992-05-14,George Bush,35.8756156,NA,republican,173,25,TRUE
1992,1992-05-19,George Bush,35.498281,NA,republican,168,24,TRUE
1992,1992-05-20,George Bush,35.2908705,NA,republican,167,24,TRUE
1992,1992-05-22,George Bush,35.475712625,NA,republican,165,24,TRUE
1992,1992-05-30,George Bush,34.759221,NA,republican,157,22,TRUE
1992,1992-05-31,George Bush,34.332282,NA,republican,156,22,TRUE
1992,1992-06-04,George Bush,32.677173,NA,republican,152,22,TRUE
1992,1992-06-05,George Bush,32.328266,NA,republican,151,22,TRUE
1992,1992-06-07,George Bush,32.172294,NA,republican,149,21,TRUE
1992,1992-06-08,George Bush,31.631855,NA,republican,148,21,TRUE
1992,1992-06-10,George Bush,31.72723825,NA,republican,146,21,TRUE
1992,1992-06-14,George Bush,31.5221075,NA,republican,142,20,TRUE
1992,1992-06-20,George Bush,32.12853275,NA,republican,136,19,TRUE
1992,1992-06-28,George Bush,31.836814,NA,republican,128,18,TRUE
1992,1992-06-29,George Bush,31.818445375,NA,republican,127,18,TRUE
1992,1992-07-07,George Bush,31.967035,NA,republican,119,17,TRUE
1992,1992-07-08,George Bush,37.235944,NA,republican,118,17,TRUE
1992,1992-07-09,George Bush,36.224011,NA,republican,117,17,TRUE
1992,1992-07-10,George Bush,36.585816,NA,republican,116,17,TRUE
1992,1992-07-11,George Bush,36.6488765,NA,republican,115,16,TRUE
1992,1992-07-13,George Bush,36.559471,NA,republican,113,16,TRUE
1992,1992-07-14,George Bush,35.975119,NA,republican,112,16,TRUE
1992,1992-07-15,George Bush,35.846322,NA,republican,111,16,TRUE
1992,1992-07-16,George Bush,32.446439,NA,republican,110,16,TRUE
1992,1992-07-17,George Bush,30.278607,NA,republican,109,16,TRUE
1992,1992-07-18,George Bush,30.220426,NA,republican,108,15,TRUE
1992,1992-07-19,George Bush,29.815459,NA,republican,107,15,TRUE
1992,1992-07-23,George Bush,28.827675,NA,republican,103,15,TRUE
1992,1992-07-24,George Bush,29.7641735,NA,republican,102,15,TRUE
1992,1992-07-26,George Bush,30.1106191666667,NA,republican,100,14,TRUE
1992,1992-08-01,George Bush,30.01231375,NA,republican,94,13,TRUE
1992,1992-08-05,George Bush,30.773593,NA,republican,90,13,TRUE
1992,1992-08-07,George Bush,31.244087,NA,republican,88,13,TRUE
1992,1992-08-09,George Bush,32.861786,NA,republican,86,12,TRUE
1992,1992-08-11,George Bush,32.522829,NA,republican,84,12,TRUE
1992,1992-08-12,George Bush,31.9192765,NA,republican,83,12,TRUE
1992,1992-08-14,George Bush,32.5673546666667,NA,republican,81,12,TRUE
1992,1992-08-17,George Bush,33.284092,NA,republican,78,11,TRUE
1992,1992-08-18,George Bush,34.750076,NA,republican,77,11,TRUE
1992,1992-08-19,George Bush,37.083661,NA,republican,76,11,TRUE
1992,1992-08-20,George Bush,39.388669,NA,republican,75,11,FALSE
1992,1992-08-21,George Bush,40.578081,NA,republican,74,11,FALSE
1992,1992-08-23,George Bush,40.973292,NA,republican,72,10,FALSE
1992,1992-08-24,George Bush,40.5955356666667,NA,republican,71,10,FALSE
1992,1992-08-27,George Bush,41.861348,NA,republican,68,10,FALSE
1992,1992-08-28,George Bush,41.6915626666667,NA,republican,67,10,FALSE
1992,1992-08-30,George Bush,41.36549,NA,republican,65,9,FALSE
1992,1992-09-01,George Bush,41.731201,NA,republican,63,9,FALSE
1992,1992-09-02,George Bush,41.5178086666667,NA,republican,62,9,FALSE
1992,1992-09-05,George Bush,40.554369,NA,republican,59,8,FALSE
1992,1992-09-06,George Bush,41.0048995,NA,republican,58,8,FALSE
1992,1992-09-08,George Bush,40.946865,NA,republican,56,8,FALSE
1992,1992-09-09,George Bush,40.771292,NA,republican,55,8,FALSE
1992,1992-09-10,George Bush,40.720686,NA,republican,54,8,FALSE
1992,1992-09-11,George Bush,40.650993,NA,republican,53,8,FALSE
1992,1992-09-13,George Bush,39.3053645,NA,republican,51,7,FALSE
1992,1992-09-15,George Bush,39.004696,NA,republican,49,7,FALSE
1992,1992-09-16,George Bush,38.909078,NA,republican,48,7,FALSE
1992,1992-09-17,George Bush,38.829935,NA,republican,47,7,FALSE
1992,1992-09-20,George Bush,38.277098,NA,republican,44,6,FALSE
1992,1992-09-21,George Bush,37.914338,NA,republican,43,6,FALSE
1992,1992-09-22,George Bush,37.710277,NA,republican,42,6,FALSE
1992,1992-09-23,George Bush,36.981638,NA,republican,41,6,FALSE
1992,1992-09-24,George Bush,36.713552,NA,republican,40,6,FALSE
1992,1992-09-25,George Bush,36.7045215,NA,republican,39,6,FALSE
1992,1992-09-27,George Bush,36.663806,NA,republican,37,5,FALSE
1992,1992-09-28,George Bush,36.487485,NA,republican,36,5,FALSE
1992,1992-09-29,George Bush,36.291261,NA,republican,35,5,FALSE
1992,1992-09-30,George Bush,35.897577,NA,republican,34,5,FALSE
1992,1992-10-01,George Bush,35.621098,NA,republican,33,5,FALSE
1992,1992-10-02,George Bush,35.253946,NA,republican,32,5,FALSE
1992,1992-10-03,George Bush,35.250111,NA,republican,31,4,FALSE
1992,1992-10-04,George Bush,35.582969,NA,republican,30,4,FALSE
1992,1992-10-05,George Bush,35.594723,NA,republican,29,4,FALSE
1992,1992-10-06,George Bush,35.590129,NA,republican,28,4,FALSE
1992,1992-10-07,George Bush,35.440159,NA,republican,27,4,FALSE
1992,1992-10-08,George Bush,35.278443,NA,republican,26,4,FALSE
1992,1992-10-09,George Bush,35.2186815,NA,republican,25,4,FALSE
1992,1992-10-11,George Bush,35.018436,NA,republican,23,3,FALSE
1992,1992-10-12,George Bush,35.405617,NA,republican,22,3,FALSE
1992,1992-10-13,George Bush,34.824994,NA,republican,21,3,FALSE
1992,1992-10-14,George Bush,35.475278,NA,republican,20,3,FALSE
1992,1992-10-15,George Bush,34.973423,NA,republican,19,3,FALSE
1992,1992-10-16,George Bush,34.122238,NA,republican,18,3,FALSE
1992,1992-10-17,George Bush,34.123847,NA,republican,17,2,FALSE
1992,1992-10-18,George Bush,33.468803,NA,republican,16,2,FALSE
1992,1992-10-19,George Bush,33.167369,NA,republican,15,2,FALSE
1992,1992-10-20,George Bush,32.408242,NA,republican,14,2,FALSE
1992,1992-10-21,George Bush,32.412017,NA,republican,13,2,FALSE
1992,1992-10-22,George Bush,33.107383,NA,republican,12,2,FALSE
1992,1992-10-23,George Bush,33.129732,NA,republican,11,2,FALSE
1992,1992-10-24,George Bush,33.130291,NA,republican,10,1,FALSE
1992,1992-10-25,George Bush,33.073898,NA,republican,9,1,FALSE
1992,1992-10-26,George Bush,33.222566,NA,republican,8,1,FALSE
1992,1992-10-27,George Bush,33.685326,NA,republican,7,1,FALSE
1992,1992-10-28,George Bush,34.00939,NA,republican,6,1,FALSE
1992,1992-10-29,George Bush,34.401347,NA,republican,5,1,FALSE
1992,1992-10-30,George Bush,34.611604,NA,republican,4,1,FALSE
1992,1992-10-31,George Bush,34.727836,NA,republican,3,0,FALSE
1992,1992-11-01,George Bush,35.189058,NA,republican,2,0,FALSE
1992,1992-11-02,George Bush,35.376987,NA,republican,1,0,FALSE
1996,1996-02-29,Bill Clinton,50.7975762,NA,democrat,250,36,TRUE
1996,1996-03-05,Bill Clinton,50.233135,NA,democrat,245,35,TRUE
1996,1996-03-10,Bill Clinton,49.689336,NA,democrat,240,34,TRUE
1996,1996-03-11,Bill Clinton,50.7364912,NA,democrat,239,34,TRUE
1996,1996-03-16,Bill Clinton,50.231869,NA,democrat,234,33,TRUE
1996,1996-03-17,Bill Clinton,49.3968231333333,NA,democrat,233,33,TRUE
1996,1996-04-01,Bill Clinton,47.683562,NA,democrat,218,31,TRUE
1996,1996-04-02,Bill Clinton,46.461734875,NA,democrat,217,31,TRUE
1996,1996-04-10,Bill Clinton,45.1236201666667,NA,democrat,209,30,TRUE
1996,1996-04-16,Bill Clinton,46.000896,NA,democrat,203,29,TRUE
1996,1996-04-22,Bill Clinton,47.6040286666667,NA,democrat,197,28,TRUE
1996,1996-04-25,Bill Clinton,49.143301,NA,democrat,194,28,TRUE
1996,1996-04-26,Bill Clinton,47.252183,NA,democrat,193,28,TRUE
1996,1996-04-28,Bill Clinton,47.1757076363636,NA,democrat,191,27,TRUE
1996,1996-05-09,Bill Clinton,46.5850833333333,NA,democrat,180,26,TRUE
1996,1996-05-12,Bill Clinton,46.077851,NA,democrat,177,25,TRUE
1996,1996-05-14,Bill Clinton,47.227807,NA,democrat,175,25,TRUE
1996,1996-05-15,Bill Clinton,48.487935,NA,democrat,174,25,TRUE
1996,1996-05-16,Bill Clinton,49.223004,NA,democrat,173,25,TRUE
1996,1996-05-17,Bill Clinton,49.4465308,NA,democrat,172,25,TRUE
1996,1996-05-22,Bill Clinton,50.126206,NA,democrat,167,24,TRUE
1996,1996-05-23,Bill Clinton,50.495167,NA,democrat,166,24,TRUE
1996,1996-05-29,Bill Clinton,50.479716,NA,democrat,160,23,TRUE
1996,1996-05-31,Bill Clinton,49.6067746666667,NA,democrat,158,23,TRUE
1996,1996-06-03,Bill Clinton,48.461817,NA,democrat,155,22,TRUE
1996,1996-06-09,Bill Clinton,49.169316,NA,democrat,149,21,TRUE
1996,1996-06-10,Bill Clinton,48.703265,NA,democrat,148,21,TRUE
1996,1996-06-13,Bill Clinton,48.35823,NA,democrat,145,21,TRUE
1996,1996-06-18,Bill Clinton,49.20004,NA,democrat,140,20,TRUE
1996,1996-06-19,Bill Clinton,48.879306,NA,democrat,139,20,TRUE
1996,1996-06-23,Bill Clinton,48.4597755,NA,democrat,135,19,TRUE
1996,1996-06-25,Bill Clinton,47.7530233333333,NA,democrat,133,19,TRUE
1996,1996-06-28,Bill Clinton,47.5907305,NA,democrat,130,19,TRUE
1996,1996-06-30,Bill Clinton,47.6328923636364,NA,democrat,128,18,TRUE
1996,1996-07-11,Bill Clinton,46.626252,NA,democrat,117,17,TRUE
1996,1996-07-12,Bill Clinton,47.1043985,NA,democrat,116,17,TRUE
1996,1996-07-14,Bill Clinton,48.0055995,NA,democrat,114,16,TRUE
1996,1996-07-16,Bill Clinton,47.756552,NA,democrat,112,16,TRUE
1996,1996-07-17,Bill Clinton,48.0762465,NA,democrat,111,16,TRUE
1996,1996-07-21,Bill Clinton,47.6603826,NA,democrat,107,15,TRUE
1996,1996-07-26,Bill Clinton,47.146441,NA,democrat,102,15,TRUE
1996,1996-07-28,Bill Clinton,46.401968,NA,democrat,100,14,TRUE
1996,1996-07-30,Bill Clinton,47.4319378333333,NA,democrat,98,14,TRUE
1996,1996-08-05,Bill Clinton,48.471739,NA,democrat,92,13,TRUE
1996,1996-08-06,Bill Clinton,46.642347,NA,democrat,91,13,TRUE
1996,1996-08-07,Bill Clinton,46.819293,NA,democrat,90,13,TRUE
1996,1996-08-08,Bill Clinton,46.410425,NA,democrat,89,13,TRUE
1996,1996-08-09,Bill Clinton,46.9256775,NA,democrat,88,13,TRUE
1996,1996-08-11,Bill Clinton,46.936411,NA,democrat,86,12,TRUE
1996,1996-08-12,Bill Clinton,46.894206,NA,democrat,85,12,TRUE
1996,1996-08-13,Bill Clinton,46.297888,NA,democrat,84,12,TRUE
1996,1996-08-14,Bill Clinton,47.061123,NA,democrat,83,12,TRUE
1996,1996-08-15,Bill Clinton,46.711839,NA,democrat,82,12,TRUE
1996,1996-08-16,Bill Clinton,46.770778,NA,democrat,81,12,TRUE
1996,1996-08-18,Bill Clinton,45.769017,NA,democrat,79,11,TRUE
1996,1996-08-19,Bill Clinton,46.185015,NA,democrat,78,11,TRUE
1996,1996-08-20,Bill Clinton,45.639203,NA,democrat,77,11,TRUE
1996,1996-08-21,Bill Clinton,43.642998,NA,democrat,76,11,TRUE
1996,1996-08-22,Bill Clinton,43.670066,NA,democrat,75,11,TRUE
1996,1996-08-23,Bill Clinton,44.500465,NA,democrat,74,11,TRUE
1996,1996-08-25,Bill Clinton,44.71346,NA,democrat,72,10,TRUE
1996,1996-08-26,Bill Clinton,44.889912,NA,democrat,71,10,TRUE
1996,1996-08-27,Bill Clinton,45.720314,NA,democrat,70,10,TRUE
